Individual_ID,Scientific_Name,Plant_Nickname,Patch,Patch_Size,Shade_Status,Wild,Watered,Fertilized,Gender,Planting_Date,Plant_Comments,Plant_Registration_Date,Death_Date_Observed,Last_Date_Observed_Alive,Death_Reason,Death_Comments,Plant_Image_URL,Plant_Image_Upload_Date,
"94198","Pinus ponderosa","PP10","","","","","","","","--","","2015-08-26","","","","","",""
"94200","Acer rubrum","RM10","","","","","","","","--","","2015-08-26","","","","","",""
"94201","Acer rubrum","RM2","","","","","","","","--","","2015-08-26","","","","","",""
"94203","Acer rubrum","RM3","","","","","","","","--","","2015-08-26","","","","","",""
"94204","Acer rubrum","RM4","","","","","","","","--","","2015-08-26","","","","","",""
"94205","Acer rubrum","RM5","","","","","","","","--","","2015-08-26","","","","","",""
"94207","Acer rubrum","RM6","","","","","","","","--","","2015-08-26","","","","","",""
"94209","Acer rubrum","RM7","","","","","","","","--","","2015-08-26","","","","","",""
"94210","Acer rubrum","RM8","","","","","","","","--","","2015-08-26","","","","","",""
"94211","Acer rubrum","RM9","","","","","","","","--","","2015-08-26","","","","","",""
"94304","Acer rubrum","RM1","","","","","","","","--","","2015-09-02","","","","","",""
"94669","Quercus gambelii","Gambel oak 1","","","","","","","","","","2015-09-11","","","","","",""
"94670","Populus fremontii","Fremont cottonwood 1","","","","","","","","","","2015-09-11","","","","","",""
"94677","Robinia neomexicana","New Mexico locust 1","","","","","","","","","","2015-09-11","","","","","",""
"94680","Populus fremontii","Fremont cottonwood 1","","","","","","","","","","2015-09-12","","","","","",""
"94714","Populus fremontii","Fremont cottonwood 1","","","","","","","","","","2015-09-13","","","","","",""
"94766","Acer grandidentatum","bigtooth maple-1","","","","0","1","","","--","in front of our house","2015-09-14","","","","","",""
"94812","Acer rubrum","red maple-1","","","","","","","","","","2015-09-15","","","","","",""
"94813","Acer rubrum","red maple-2","","","","","","","","","","2015-09-15","","","","","",""
"95917","Pinus ponderosa","ponderosa pine-1","","","","","","","","","","2015-09-30","","","","","",""
"95919","Populus deltoides","eastern cottonwood 1","","","","","","","","","","2015-10-01","","","","","",""
"95924","Pinus ponderosa","ponderosa pine 1","","","","","","","","","","2015-10-01","","","","","",""
"95931","Pinus ponderosa","ponderosa pine 1","","","","","","","","","","2015-10-01","","","","","",""
"95932","Pinus ponderosa","ponderosa pine 1","","","","","","","","","","2015-10-01","","","","","",""
"95933","Pinus ponderosa","ponderosa pine 1","","","","","","","","","","2015-10-01","","","","","",""
"96249","Quercus gambelii","Gambel oak-1","","","","","","","","","","2015-10-10","","","","","",""
"96600","Populus tremuloides","quaking aspen 1","","","","","","","","","","2015-10-21","","","","","",""
"96603","Acer rubrum","red maple-1","","","","","","","","--","","2015-10-21","","","","","",""
